event_id,sipm0,sipm1,sipm2,sipm3,sipm4,sipm5,sipm6,sipm7,sipm8,sipm9,sipm10,sipm11,sipm12,sipm13,sipm14,sipm15,x(mm),y(mm),z(mm),LCE (%)
0,6414,4768,3800,3460,8732,5323,3895,3466,5834,4513,3820,3368,4028,3894,3502,3208,-7.99703,-29.8712,6.5,48.0167
1,3804,4083,4308,3767,4043,5341,5844,4431,4035,5553,6127,4410,3692,4341,4355,3938,0.879261,2.13193,6.5,48.048
2,3399,3561,3380,3276,3779,4038,3848,3503,4790,5823,4841,4036,5755,8127,5950,4184,22.3108,-5.95557,6.5,48.1933
3,8133,8252,4767,3798,5405,5452,4240,3681,3845,3869,3541,3412,3495,3515,3305,3208,-28.0342,-14.1905,6.5,47.9453
4,7042,5163,3837,3519,8763,5306,3945,3420,5217,4430,3767,3287,3738,3728,3423,3207,-10.6485,-31.7198,6.5,47.8613
5,3552,4453,6434,7583,3630,4198,5905,6797,3337,3623,4317,4328,3268,3406,3587,3547,-16.8656,18.0185,6.5,47.9767
6,4971,5854,4621,3817,5405,7262,5144,3881,4297,4730,4071,3635,3594,3730,3581,3387,-10.5541,-7.69168,6.5,47.9867
7,3463,3830,4366,4223,3724,4550,6151,5096,3779,4694,6611,5161,3655,4050,4569,4210,1.47898,8.90588,6.5,48.088
8,3385,3549,3617,3415,3521,3929,4536,4143,3998,5140,6968,5236,3940,5005,6422,5130,13.7728,7.12938,6.5,47.956
9,3314,3861,5174,6186,3386,4201,5927,8254,3541,3701,4419,5499,3202,3510,3911,3983,-8.70516,21.8548,6.5,48.046
10,7639,5220,3939,3366,8370,5296,3932,3470,4959,4396,3628,3283,3674,3597,3354,3240,-12.8258,-32.7044,6.5,47.5753
11,3240,3491,3672,3677,3410,3729,4438,4551,3682,4262,6264,6943,3603,4205,6100,6724,13.3457,17.3519,6.5,47.994
12,3515,3812,3666,3558,3893,4719,4784,3957,4355,6405,6447,4506,4113,5128,4988,4195,8.4356,-0.302202,6.5,48.0273
13,3241,3370,3583,3753,3396,3707,4208,4543,3495,4054,5572,7917,3492,4146,5737,7748,14.4539,22.2531,6.5,47.9747
14,4176,4599,4316,3578,4800,6690,5283,3985,4361,5839,4953,3855,3950,4217,3998,3679,-2.64036,-5.00494,6.5,48.186
15,4299,4159,3566,3314,5876,5182,3771,3508,7569,6114,4223,3463,5187,4724,3860,3318,4.51551,-19.2776,6.5,48.0887
16,3345,3429,3757,4036,3289,3736,4460,5535,3440,3993,5421,8707,3437,3778,4909,6681,9.41662,25.9896,6.5,47.9687
17,4323,4212,3709,3448,5641,5773,4102,3631,6145,6624,4370,3636,4617,4787,3888,3510,2.54285,-13.2878,6.5,48.2773
